t_mono,t_wall,x,y,z,qx,qy,qz,qw
0.26035941666668805,1762983099.3048716,0.055823617,0.5127646,0.64097345,-0.0043038763,0.62598896,-0.009061939,0.7797674
0.2785164583333426,1762983099.3230286,0.05924748,0.51326746,0.64052796,-0.0075442563,0.6267659,-0.006088435,0.77914727
0.29548925000005966,1762983099.3400013,0.013696238,1.6067404,0.022863619,-0.0072123907,0.0053618513,-0.009071663,0.9999184
0.31616616666667596,1762983099.3606782,0.015141606,1.6067742,0.02695997,-0.014965228,0.0070042172,-0.008404551,0.99982816
0.3395561250000583,1762983099.3840683,0.016841672,1.6065434,0.031643357,-0.024349993,0.009384107,-0.007784688,0.9996291
0.356863374999989,1762983099.4013753,0.018104814,1.6063297,0.034937765,-0.030732848,0.0114414925,-0.007359492,0.999435
0.37416141666665226,1762983099.4186735,0.019394837,1.6061039,0.037989955,-0.036298897,0.013660698,-0.0069371797,0.9992235
0.39075191666665887,1762983099.4352639,0.020737112,1.6058272,0.040692896,-0.04099038,0.01583033,-0.006518928,0.9990128
0.4080255416666887,1762983099.4525375,0.022261381,1.6054959,0.04328434,-0.04568509,0.018028758,-0.0059583774,0.99877536
0.4253092916667356,1762983099.4698212,0.02393055,1.6052927,0.04566653,-0.050181177,0.020170264,-0.005088852,0.9985235
0.44260512500000004,1762983099.487117,0.025736652,1.6052939,0.047832932,-0.053574912,0.022192959,-0.0040282803,0.998309
0.4598681666667517,1762983099.5043802,0.02765572,1.6054094,0.049816757,-0.056257185,0.023966786,-0.0030307248,0.99812394
0.47715612500007865,1762983099.5216682,0.029677235,1.6056018,0.051651817,-0.058828935,0.025451547,-0.0022192204,0.9979411
0.4944287499999973,1762983099.5389407,0.03177698,1.6058687,0.053328224,-0.061649516,0.026656635,-0.001683997,0.9977404
0.5117455833333224,1762983099.5562577,0.03392365,1.6061902,0.054854747,-0.06499156,0.02768043,-0.001324422,0.99750096
0.5290979999999763,1762983099.57361,0.03607972,1.6065542,0.056233056,-0.06866708,0.02866246,-0.0009380363,0.9972274
0.546470958333316,1762983099.590983,0.038211107,1.6069217,0.057463124,-0.07206136,0.029688261,-0.00029159407,0.9969582
0.5639400416666831,1762983099.608452,0.04033196,1.6072576,0.058502004,-0.074618034,0.030827083,0.00062323886,0.9967354
0.5813058749999982,1762983099.625818,0.042378545,1.6074778,0.059339896,-0.07619376,0.03208346,0.0015789244,0.9965754
0.5985806666667486,1762983099.6430926,0.04432299,1.6074922,0.060018655,-0.077063374,0.03333991,0.002214536,0.9964661
0.6158677500000067,1762983099.66038,0.046191454,1.6072788,0.060562626,-0.07767834,0.034555744,0.002569765,0.9963761
0.6433275000000549,1762983099.6878395,0.049044013,1.6065292,0.061205238,-0.078526475,0.03652153,0.0032518082,0.9962375
0.6606286250000721,1762983099.7051406,0.050705492,1.6058285,0.061447755,-0.078989185,0.037826095,0.0036122305,0.996151
0.6779126249999763,1762983099.7224247,0.052270472,1.6050057,0.061569244,-0.079297595,0.0392038,0.0038650308,0.9960723
0.695232375000046,1762983099.7397444,0.053791344,1.6041005,0.06161183,-0.07943851,0.040553298,0.0041105133,0.996006
0.7125741250000601,1762983099.7570863,0.055263937,1.6031111,0.0616183,-0.07979472,0.04180471,0.004168675,0.9959256
0.7299381249999897,1762983099.77445,0.056693994,1.6021061,0.061640333,-0.08080954,0.042940047,0.004039329,0.99579597
0.7523978750000424,1762983099.7969098,0.058456063,1.6009226,0.06163226,-0.083039954,0.04430664,0.0040202634,0.99555266
0.7708979166667405,1762983099.81541,0.059902072,1.6002713,0.061589465,-0.085322745,0.04545708,0.004542381,0.9953055
0.7882437499999924,1762983099.8327558,0.061213136,1.599982,0.061460033,-0.08741166,0.046602376,0.0052413936,0.9950678
0.8055894999999964,1762983099.8501015,0.062436342,1.5999098,0.061236873,-0.08906135,0.04776021,0.0057707834,0.9948636
0.8229575833333911,1762983099.8674695,0.06356116,1.5998927,0.060990475,-0.09038837,0.048843917,0.0059458255,0.99469036
0.8405993750000107,1762983099.8851113,0.06459427,1.5998309,0.06077136,-0.09158402,0.049771383,0.005668153,0.9945366
0.8579100000000608,1762983099.902422,0.06548919,1.5997394,0.060591348,-0.09238367,0.05053575,0.0051943418,0.99442667
0.8754049166666391,1762983099.9199169,0.06627995,1.5995886,0.060413763,-0.09265239,0.05127857,0.0047902027,0.99436563
0.8927949166667304,1762983099.937307,0.066982985,1.5993357,0.060225338,-0.09255619,0.05204664,0.004756922,0.9943349
0.9100685833333273,1762983099.9545805,0.06760265,1.5989947,0.060011975,-0.092452094,0.052850313,0.0050103525,0.9943009
0.9274616666666589,1762983099.9719737,0.068129,1.5986124,0.059760243,-0.092339545,0.053582747,0.005211486,0.99427116
0.9448342083334182,1762983099.9893463,0.06855959,1.5982084,0.059490696,-0.09241551,0.05418088,0.005159112,0.99423194
0.9623837500000718,1762983100.0068958,0.06898248,1.5977738,0.059250996,-0.092900336,0.054691896,0.005136701,0.99415886
0.9798890000000711,1762983100.024401,0.06938261,1.5973847,0.059015736,-0.09351991,0.055319875,0.0054206895,0.9940645
0.9975338333333639,1762983100.0420458,0.06970382,1.5970861,0.05874002,-0.09411395,0.056234933,0.0060693417,0.99395335
1.0149198333333516,1762983100.0594318,0.06994401,1.5968688,0.058443464,-0.0946597,0.057338517,0.00676339,0.993834
1.032239041666685,1762983100.076751,0.070116244,1.5966951,0.058140527,-0.09521292,0.05851386,0.00714914,0.9937099
1.049729791666664,1762983100.0942419,0.070243716,1.5965178,0.05786282,-0.09581211,0.059699643,0.0073142885,0.99358064
1.073487,1762983100.117999,0.070361376,1.5962712,0.057514325,-0.096463,0.061300997,0.0073872544,0.9934196
1.0908267083333385,1762983100.1353388,0.070411265,1.5960822,0.057258546,-0.09677604,0.06238642,0.007353096,0.9933218
1.1081954166667174,1762983100.1527073,0.07044268,1.595866,0.057005554,-0.09697243,0.06333128,0.0072884243,0.99324334
1.1257617500000379,1762983100.1702738,0.07046074,1.5956204,0.056760684,-0.09711353,0.064076096,0.0071390625,0.9931829
1.1471713750000845,1762983100.1916833,0.07047709,1.5952746,0.056491416,-0.09745081,0.0647281,0.006994973,0.9931086
1.1646330833333423,1762983100.209145,0.07051277,1.5949823,0.056330547,-0.09784644,0.06503471,0.0069554304,0.9930499
1.1822589583333638,1762983100.2267709,0.07058158,1.5947036,0.05621287,-0.09834218,0.065171346,0.0070562144,0.99299127
1.2244303749999972,1762983100.2689424,0.070732616,1.5940953,0.055938717,-0.09984559,0.064541906,0.0066513806,0.9928851
1.2430899583333712,1762983100.287602,0.070789695,1.5938762,0.055818647,-0.10060138,0.06378289,0.0061498797,0.9928611
1.260485666666682,1762983100.3049977,0.0708405,1.5937188,0.055679675,-0.101097904,0.06288107,0.0057672854,0.99287057
1.2904197500000691,1762983100.3349319,0.0708856,1.5935571,0.055345118,-0.10132327,0.061105188,0.0054322216,0.99296033
1.310654541666736,1762983100.3551667,0.07086463,1.5934389,0.05509294,-0.10142842,0.059873067,0.0052320072,0.9930257
1.3280594999999948,1762983100.3725715,0.070802175,1.5932904,0.05489246,-0.10170504,0.058863875,0.004961094,0.99305916
1.349189416666718,1762983100.3937016,0.0706678,1.59305,0.054681033,-0.10227975,0.05779441,0.0045669293,0.9930648
1.3760968750000302,1762983100.420609,0.070366286,1.5927645,0.05431403,-0.10299941,0.056780692,0.0041999477,0.9930505
1.3936115833333815,1762983100.4381237,0.07012159,1.5926409,0.054022178,-0.10317532,0.05628246,0.004049078,0.9930613
1.411031416666674,1762983100.4555435,0.069858015,1.5925498,0.053721175,-0.10324113,0.05582053,0.0038121494,0.99308145
1.4284764583333072,1762983100.4729886,0.06958254,1.5924649,0.053425483,-0.103361845,0.055353206,0.0035419897,0.99309605
1.4460118333333867,1762983100.4905238,0.06930494,1.5923808,0.053135514,-0.103521466,0.054892,0.003358694,0.99310565
1.46356937500002,1762983100.5080814,0.069046676,1.592292,0.0528522,-0.103661016,0.054439697,0.0032508117,0.9931164
1.481397750000042,1762983100.52591,0.068804264,1.5921905,0.05257222,-0.10382288,0.05396004,0.0031856096,0.99312586
1.498745708333331,1762983100.5432577,0.06857091,1.5920855,0.052298233,-0.1039518,0.05343584,0.003105573,0.99314094
1.51616762499998,1762983100.5606797,0.06833422,1.591986,0.052006245,-0.10398636,0.05287046,0.0029705318,0.993168
1.53369254166671,1762983100.5782046,0.0680899,1.5918968,0.051690757,-0.10399128,0.052263543,0.002772552,0.9932002
1.5632876666667244,1762983100.6077998,0.067668915,1.5917149,0.051165834,-0.10424629,0.05119552,0.002441125,0.99323
1.5807234166667286,1762983100.6252356,0.06739682,1.591594,0.05087936,-0.10455615,0.05056777,0.002275406,0.9932299
1.5982471250000572,1762983100.642759,0.067109644,1.5914979,0.05059603,-0.104873404,0.04996161,0.002131954,0.9932275
1.615671541666643,1762983100.6601837,0.06682756,1.5914371,0.050310504,-0.105090484,0.04938019,0.0020008523,0.99323386
