t_mono,t_wall,anchorID,x,y,z,qx,qy,qz,qw
14.531789833337825,1758062470.9031367,45BA687E-A905-D36F-8907-955048D86C97,-0.45734647,0.91329587,-0.7328373,0.23487817,0.32509646,-0.0841522,0.91217494
14.565854916669196,1758062470.937202,45BA687E-A905-D36F-8907-955048D86C97,-0.45720917,0.91330093,-0.7328536,0.23493959,0.3247315,-0.08403548,0.9122999
14.598850333335577,1758062470.9701972,45BA687E-A905-D36F-8907-955048D86C97,-0.4570821,0.91330546,-0.73287743,0.23499888,0.3243789,-0.08392271,0.9124204
14.639492458336463,1758062471.0108395,45BA687E-A905-D36F-8907-955048D86C97,-0.45673627,0.9134005,-0.73275673,0.23503697,0.32406548,-0.08367687,0.91254455
14.664077500005078,1758062471.0354245,45BA687E-A905-D36F-8907-955048D86C97,-0.4565289,0.91348565,-0.7328355,0.23507445,0.32375708,-0.083435014,0.91266644
14.698463958338834,1758062471.0698109,45BA687E-A905-D36F-8907-955048D86C97,-0.45617396,0.91358006,-0.7326857,0.23511119,0.3234545,-0.083197705,0.91278595
14.731278041668702,1758062471.102625,45BA687E-A905-D36F-8907-955048D86C97,-0.45584863,0.913672,-0.7325719,0.23514712,0.323158,-0.08296518,0.9129029
14.764559083334461,1758062471.135906,45BA687E-A905-D36F-8907-955048D86C97,-0.45550844,0.9137643,-0.7324264,0.23518223,0.32286802,-0.08273783,0.9130171
14.797655791669968,1758062471.1690028,45BA687E-A905-D36F-8907-955048D86C97,-0.45545235,0.91383475,-0.7326982,0.23521645,0.32258466,-0.08251569,0.9131285
14.85760675000347,1758062471.2289536,45BA687E-A905-D36F-8907-955048D86C97,-0.45531866,0.91385335,-0.732462,0.23543073,0.32282567,-0.08236019,0.91300213
14.86740912499954,1758062471.2387562,45BA687E-A905-D36F-8907-955048D86C97,-0.45510638,0.9138782,-0.7321088,0.23564018,0.3230613,-0.08220809,0.91287845
14.909224166673084,1758062471.2805712,45BA687E-A905-D36F-8907-955048D86C97,-0.45506978,0.91388893,-0.73202085,0.2358447,0.3232913,-0.08205956,0.9127576
14.932733749999898,1758062471.3040807,45BA687E-A905-D36F-8907-955048D86C97,-0.45512497,0.9138989,-0.7320576,0.23604417,0.32351565,-0.0819147,0.9126395
14.967994583334075,1758062471.3393416,45BA687E-A905-D36F-8907-955048D86C97,-0.4549349,0.91391885,-0.7317481,0.23623858,0.32373428,-0.08177344,0.91252434
14.999025875004008,1758062471.3703728,45BA687E-A905-D36F-8907-955048D86C97,-0.45482296,0.9139328,-0.7315534,0.23642787,0.32394716,-0.081635885,0.91241205
15.039508500005468,1758062471.4108555,45BA687E-A905-D36F-8907-955048D86C97,-0.45474246,0.91394544,-0.73147553,0.23661521,0.3240836,-0.08148781,0.91232824
15.065160541671503,1758062471.4365075,45BA687E-A905-D36F-8907-955048D86C97,-0.45469964,0.9139553,-0.7314512,0.23679656,0.3242156,-0.08134447,0.91224706
15.097259833339194,1758062471.4686067,45BA687E-A905-D36F-8907-955048D86C97,-0.45472342,0.913982,-0.7314762,0.23697214,0.32434338,-0.08120562,0.91216844
15.132491833333916,1758062471.5038388,45BA687E-A905-D36F-8907-955048D86C97,-0.45451558,0.9140136,-0.73118234,0.23714215,0.32446715,-0.08107122,0.9120922
15.164765125002305,1758062471.536112,45BA687E-A905-D36F-8907-955048D86C97,-0.45463127,0.91401494,-0.73137814,0.2373068,0.324587,-0.08094104,0.9120183
15.197917125005915,1758062471.5692642,45BA687E-A905-D36F-8907-955048D86C97,-0.45455986,0.91403073,-0.73129344,0.23746614,0.324703,-0.080815,0.9119467
15.23795666667138,1758062471.6093037,45BA687E-A905-D36F-8907-955048D86C97,-0.45463783,0.9140082,-0.73122656,0.23720992,0.32487217,-0.08082075,0.9119527
15.265070041670697,1758062471.636417,45BA687E-A905-D36F-8907-955048D86C97,-0.45466596,0.91398466,-0.7311021,0.23695987,0.32503712,-0.08082633,0.91195834
15.29751387500437,1758062471.668861,45BA687E-A905-D36F-8907-955048D86C97,-0.45466805,0.91396093,-0.7309494,0.23671603,0.32519805,-0.08083179,0.9119639
15.34159395833558,1758062471.712941,45BA687E-A905-D36F-8907-955048D86C97,-0.45450225,0.91393894,-0.7305721,0.23647824,0.3253549,-0.080837086,0.9119691
15.365739416673023,1758062471.7370863,45BA687E-A905-D36F-8907-955048D86C97,-0.45440328,0.91391665,-0.73029137,0.23624645,0.32550767,-0.08084224,0.9119742
15.412207166671578,1758062471.783554,45BA687E-A905-D36F-8907-955048D86C97,-0.45437387,0.91389465,-0.7301075,0.23602058,0.32565665,-0.08084727,0.9119791
15.435268041670497,1758062471.8066149,45BA687E-A905-D36F-8907-955048D86C97,-0.4543235,0.91393334,-0.73008674,0.23619317,0.32543904,-0.080744915,0.91202116
15.464003083339776,1758062471.83535,45BA687E-A905-D36F-8907-955048D86C97,-0.45427585,0.9139706,-0.73007005,0.23636095,0.3252275,-0.08064537,0.912062
15.497240750002675,1758062471.8685877,45BA687E-A905-D36F-8907-955048D86C97,-0.45412737,0.91401666,-0.72989476,0.23652403,0.32502183,-0.08054863,0.9121015
15.53379183333891,1758062471.9051387,45BA687E-A905-D36F-8907-955048D86C97,-0.45416483,0.9140437,-0.73000646,0.23668252,0.32482177,-0.08045454,0.91214
15.56398212500062,1758062471.935329,45BA687E-A905-D36F-8907-955048D86C97,-0.45416424,0.9140736,-0.7300584,0.23683663,0.32462737,-0.080363095,0.91217726
15.597399500002211,1758062471.9687464,45BA687E-A905-D36F-8907-955048D86C97,-0.4541448,0.91410434,-0.73008007,0.23698643,0.32443836,-0.080274194,0.91221344
15.642184541669849,1758062472.0135314,45BA687E-A905-D36F-8907-955048D86C97,-0.45402795,0.9141173,-0.73004216,0.2368381,0.32407582,-0.08003338,0.912402
15.664499625003373,1758062472.0358465,45BA687E-A905-D36F-8907-955048D86C97,-0.4539276,0.91411716,-0.73005253,0.23668939,0.32371223,-0.079791896,0.9125908
15.697465750003175,1758062472.0688126,45BA687E-A905-D36F-8907-955048D86C97,-0.4538129,0.91412425,-0.7300295,0.23654045,0.32334828,-0.07955024,0.91277945
15.730529458334786,1758062472.1018765,45BA687E-A905-D36F-8907-955048D86C97,-0.45369393,0.91413283,-0.729997,0.23639184,0.32298514,-0.07930911,0.9129675
15.766330208338331,1758062472.1376772,45BA687E-A905-D36F-8907-955048D86C97,-0.4535706,0.9141443,-0.7299524,0.23624371,0.3226233,-0.07906889,0.9131546
15.79737862500042,1758062472.1687255,45BA687E-A905-D36F-8907-955048D86C97,-0.4534314,0.91415584,-0.7298837,0.2360965,0.3222637,-0.07883018,0.9133403
15.857646541669965,1758062472.2289934,45BA687E-A905-D36F-8907-955048D86C97,-0.45344397,0.9141332,-0.72992957,0.23613897,0.32175633,-0.07890182,0.913502
15.865377500005707,1758062472.2367244,45BA687E-A905-D36F-8907-955048D86C97,-0.45339096,0.914117,-0.72987336,0.23618136,0.3212492,-0.07897339,0.91366327
15.911411791668797,1758062472.2827587,45BA687E-A905-D36F-8907-955048D86C97,-0.45333734,0.9141017,-0.7298152,0.23622362,0.32074317,-0.07904476,0.9138239
15.931973208338604,1758062472.3033202,45BA687E-A905-D36F-8907-955048D86C97,-0.45353425,0.91405976,-0.73015153,0.23626558,0.32023954,-0.07911578,0.9139835
15.965400750006665,1758062472.3367476,45BA687E-A905-D36F-8907-955048D86C97,-0.45364398,0.9140306,-0.7303445,0.23630719,0.31973934,-0.07918627,0.9141418
15.997816000002786,1758062472.369163,45BA687E-A905-D36F-8907-955048D86C97,-0.45370084,0.91399646,-0.73047686,0.23634839,0.31924328,-0.079256155,0.9142985
16.0409815416715,1758062472.4123285,45BA687E-A905-D36F-8907-955048D86C97,-0.45393115,0.9139631,-0.7306527,0.23653628,0.3193649,-0.07936123,0.9141983
16.065403666667407,1758062472.4367507,45BA687E-A905-D36F-8907-955048D86C97,-0.4542234,0.913929,-0.7309191,0.23671891,0.31948316,-0.079463385,0.9141008
16.09757795833866,1758062472.468925,45BA687E-A905-D36F-8907-955048D86C97,-0.4545432,0.913895,-0.73122734,0.2368963,0.319598,-0.0795626,0.9140061
16.13373283333931,1758062472.5050797,45BA687E-A905-D36F-8907-955048D86C97,-0.45464355,0.9138788,-0.73121077,0.23706868,0.31970957,-0.07965902,0.91391397
16.165993541668286,1758062472.5373404,45BA687E-A905-D36F-8907-955048D86C97,-0.45496476,0.9138468,-0.7315253,0.23723611,0.3198179,-0.079752676,0.91382444
16.198365791671677,1758062472.5697126,45BA687E-A905-D36F-8907-955048D86C97,-0.4551137,0.91382813,-0.73158836,0.23739885,0.31992325,-0.079843715,0.91373736
16.24267679166951,1758062472.6140237,45BA687E-A905-D36F-8907-955048D86C97,-0.45506927,0.91386634,-0.7315479,0.23731439,0.3198655,-0.07981694,0.9137819
16.265725083336292,1758062472.637072,45BA687E-A905-D36F-8907-955048D86C97,-0.4550212,0.9139035,-0.7315012,0.23723352,0.31981024,-0.07979129,0.91382444
16.29770716666826,1758062472.669054,45BA687E-A905-D36F-8907-955048D86C97,-0.4549487,0.91394126,-0.7314182,0.23715602,0.31975728,-0.07976671,0.91386527
16.35741016666725,1758062472.7287571,45BA687E-A905-D36F-8907-955048D86C97,-0.4546497,0.9139955,-0.7310054,0.23708172,0.3197065,-0.07974315,0.91390437
16.365558875004353,1758062472.7369058,45BA687E-A905-D36F-8907-955048D86C97,-0.4548339,0.9140107,-0.73129386,0.23701046,0.3196578,-0.07972054,0.91394186
16.411396750001586,1758062472.7827437,45BA687E-A905-D36F-8907-955048D86C97,-0.4548574,0.91403717,-0.7313479,0.2369421,0.3196111,-0.07969885,0.9139778
